,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_INTEVAL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
2906,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/18 10:00,2020/9/26 23:00,0,0,0
2907,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/18 12:00,2020/9/26 23:00,0,0,0
2908,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/18 14:00,2020/9/26 23:00,0,0,0
2909,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/18 16:00,2020/9/26 23:00,0,0,0
2910,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/18 18:00,2020/9/26 23:00,0,0,0
2917,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/19 08:00,2020/9/26 23:00,0,0,0
2918,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/19 10:00,2020/9/26 23:00,0,0,0
2919,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/19 12:00,2020/9/26 23:00,0,0,0
2920,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/19 14:00,2020/9/26 23:00,0,0,0
2921,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/19 16:00,2020/9/26 23:00,0,0,0
2922,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/19 18:00,2020/9/26 23:00,0,0,0
2929,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/20 08:00,2020/9/26 23:00,0,0,0
2930,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/20 10:00,2020/9/26 23:00,0,0,0
2931,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/20 12:00,2020/9/26 23:00,0,0,0
2932,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/20 14:00,2020/9/26 23:00,0,0,0
2933,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/20 16:00,2020/9/26 23:00,0,0,0
2934,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/20 18:00,2020/9/26 23:00,0,0,0
2941,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/21 08:00,2020/9/26 23:00,0,0,0
2943,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/21 10:00,2020/9/26 23:00,2,3108,1
2944,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/21 12:00,2020/9/26 23:00,0,0,0
2945,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/21 14:00,2020/9/26 23:00,0,0,0
2946,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/21 16:00,2020/9/26 23:00,0,0,0
2947,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/21 18:00,2020/9/26 23:00,0,0,0
2963,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/22 08:00,2020/9/26 23:00,1,3108,1
2964,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/22 10:00,2020/9/26 23:00,0,0,0
2965,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/22 12:00,2020/9/26 23:00,0,0,0
2966,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/22 14:00,2020/9/26 23:00,0,0,0
2967,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/22 16:00,2020/9/26 23:00,0,0,0
2968,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/22 18:00,2020/9/26 23:00,0,0,0
2975,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/23 08:00,2020/9/26 23:00,0,0,0
2977,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/23 10:00,2020/9/26 23:00,2,3108,1
2978,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/23 12:00,2020/9/26 23:00,0,0,0
2979,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/23 14:00,2020/9/26 23:00,0,0,0
2980,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/23 16:00,2020/9/26 23:00,0,0,0
2981,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/23 18:00,2020/9/26 23:00,0,0,0
2988,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/24 08:00,2020/9/26 23:00,0,0,0
2989,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/24 10:00,2020/9/26 23:00,0,0,0
2991,IC10-QSJ-123 S,TSN,新港,NSH,南沙,2020/9/24 12:00,2020/9/26 23:00,1,3108,1
2995,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/10 08:00,2020/1/19 23:00,0,0,0
2996,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/10 10:00,2020/1/19 23:00,0,0,0
2997,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/10 12:00,2020/1/19 23:00,0,0,0
2999,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/10 14:00,2020/1/19 23:00,4,2231,1
3000,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/10 16:00,2020/1/19 23:00,0,0,0
3001,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/10 18:00,2020/1/19 23:00,0,0,0
3008,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/11 08:00,2020/1/19 23:00,0,0,0
3009,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/11 10:00,2020/1/19 23:00,0,0,0
3010,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/11 12:00,2020/1/19 23:00,0,0,0
3012,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/11 14:00,2020/1/19 23:00,1,2231,1
3013,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/11 16:00,2020/1/19 23:00,0,0,0
3014,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/11 18:00,2020/1/19 23:00,0,0,0
3021,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/12 08:00,2020/1/19 23:00,0,0,0
3023,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/12 10:00,2020/1/19 23:00,2,2231,1
3024,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/12 12:00,2020/1/19 23:00,0,0,0
3025,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/12 14:00,2020/1/19 23:00,0,0,0
3026,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/12 16:00,2020/1/19 23:00,0,0,0
3027,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/12 18:00,2020/1/19 23:00,0,0,0
3041,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/13 08:00,2020/1/19 23:00,4,2231,1
3042,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/13 10:00,2020/1/19 23:00,0,0,0
3043,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/13 12:00,2020/1/19 23:00,0,0,0
3044,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/13 14:00,2020/1/19 23:00,0,0,0
3045,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/13 16:00,2020/1/19 23:00,0,0,0
3046,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/13 18:00,2020/1/19 23:00,0,0,0
3055,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/14 10:00,2020/1/19 23:00,1,2231,1
3056,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/14 12:00,2020/1/19 23:00,0,0,0
3058,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/14 14:00,2020/1/19 23:00,2,2231,1
3060,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/14 16:00,2020/1/19 23:00,1,2231,1
3061,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/14 08:00,2020/1/19 23:00,5,2231,1
3062,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/8 14:00,2020/1/19 23:00,1,2331,1
3064,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/8 16:00,2020/1/19 23:00,5,2331,1
3065,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/8 18:00,2020/1/19 23:00,0,0,0
3072,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/9 08:00,2020/1/19 23:00,0,0,0
3073,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/9 10:00,2020/1/19 23:00,0,0,0
3074,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/9 12:00,2020/1/19 23:00,0,0,0
3076,IC10-R3N-086 S,TSN,新港,NSH,南沙,2020/1/9 14:00,2020/1/19 23:00,9,2331,1
3080,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/23 08:00,2020/3/31 23:00,0,0,0
3082,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/23 10:00,2020/3/31 23:00,15,1756,1
3083,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/23 12:00,2020/3/31 23:00,0,0,0
3084,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/23 14:00,2020/3/31 23:00,0,0,0
3085,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/23 16:00,2020/3/31 23:00,0,0,0
3086,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/23 18:00,2020/3/31 23:00,0,0,0
3093,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/24 08:00,2020/3/31 23:00,0,0,0
3094,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/24 10:00,2020/3/31 23:00,0,0,0
3095,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/24 12:00,2020/3/31 23:00,0,0,0
3096,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/24 14:00,2020/3/31 23:00,0,0,0
3097,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/24 16:00,2020/3/31 23:00,0,0,0
3098,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/24 18:00,2020/3/31 23:00,0,0,0
3105,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/25 08:00,2020/3/31 23:00,0,0,0
3106,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/25 10:00,2020/3/31 23:00,0,0,0
3107,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/25 12:00,2020/3/31 23:00,0,0,0
3108,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/25 14:00,2020/3/31 23:00,0,0,0
3109,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/25 16:00,2020/3/31 23:00,0,0,0
3110,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/25 18:00,2020/3/31 23:00,0,0,0
3117,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/26 08:00,2020/3/31 23:00,0,0,0
3119,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/26 10:00,2020/3/31 23:00,27,1856,1
3120,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/26 12:00,2020/3/31 23:00,0,0,0
3121,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/26 14:00,2020/3/31 23:00,0,0,0
3122,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/26 16:00,2020/3/31 23:00,0,0,0
3123,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/26 18:00,2020/3/31 23:00,0,0,0
3138,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/27 08:00,2020/3/31 23:00,4,1856,1
3139,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/27 10:00,2020/3/31 23:00,0,0,0
3140,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/27 12:00,2020/3/31 23:00,0,0,0
3141,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/27 14:00,2020/3/31 23:00,0,0,0
3142,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/27 16:00,2020/3/31 23:00,0,0,0
3143,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/27 18:00,2020/3/31 23:00,0,0,0
3150,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/28 08:00,2020/3/31 23:00,0,0,0
3152,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/28 10:00,2020/3/31 23:00,2,1856,1
3154,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/28 12:00,2020/3/31 23:00,5,1856,1
3156,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/28 14:00,2020/3/31 23:00,1,1856,1
3157,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/28 16:00,2020/3/31 23:00,0,0,0
3158,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/28 18:00,2020/3/31 23:00,0,0,0
3166,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/29 08:00,2020/3/31 23:00,1,1856,1
3167,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/29 10:00,2020/3/31 23:00,0,0,0
3168,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/29 12:00,2020/3/31 23:00,0,0,0
3169,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/29 14:00,2020/3/31 23:00,0,0,0
3170,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/29 16:00,2020/3/31 23:00,0,0,0
3171,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/29 18:00,2020/3/31 23:00,0,0,0
3178,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/30 08:00,2020/3/31 23:00,0,0,0
3180,IC10-QNV-160 S,TSN,新港,NSH,南沙,2020/3/30 10:00,2020/3/31 23:00,4,1856,1
3184,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/24 08:00,2020/1/2 23:00,0,0,0
3185,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/24 10:00,2020/1/2 23:00,0,0,0
3186,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/24 12:00,2020/1/2 23:00,0,0,0
3188,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/24 14:00,2020/1/2 23:00,4,2781,1
3189,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/24 16:00,2020/1/2 23:00,0,0,0
3190,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/24 18:00,2020/1/2 23:00,0,0,0
3197,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/25 08:00,2020/1/2 23:00,0,0,0
3198,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/25 10:00,2020/1/2 23:00,0,0,0
3199,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/25 12:00,2020/1/2 23:00,0,0,0
3200,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/25 14:00,2020/1/2 23:00,0,0,0
3202,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/25 16:00,2020/1/2 23:00,2,2781,1
3203,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/25 18:00,2020/1/2 23:00,0,0,0
3210,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/26 08:00,2020/1/2 23:00,0,0,0
3212,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/26 10:00,2020/1/2 23:00,4,2781,1
3213,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/26 12:00,2020/1/2 23:00,0,0,0
3214,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/26 14:00,2020/1/2 23:00,0,0,0
3216,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/26 16:00,2020/1/2 23:00,2,2781,1
3217,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/26 18:00,2020/1/2 23:00,0,0,0
3233,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/27 08:00,2020/1/2 23:00,5,2631,1
3234,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/27 10:00,2020/1/2 23:00,0,0,0
3235,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/27 12:00,2020/1/2 23:00,0,0,0
3236,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/27 14:00,2020/1/2 23:00,0,0,0
3237,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/27 16:00,2020/1/2 23:00,0,0,0
3238,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/27 18:00,2020/1/2 23:00,0,0,0
3254,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/28 08:00,2020/1/2 23:00,17,2531,1
3255,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/28 10:00,2020/1/2 23:00,0,0,0
3256,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/28 12:00,2020/1/2 23:00,0,0,0
3257,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/28 14:00,2020/1/2 23:00,0,0,0
3258,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/28 16:00,2020/1/2 23:00,0,0,0
3259,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/28 18:00,2020/1/2 23:00,0,0,0
3271,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/29 08:00,2020/1/2 23:00,3,2531,1
3272,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/29 10:00,2020/1/2 23:00,0,0,0
3273,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/29 12:00,2020/1/2 23:00,0,0,0
3274,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/29 14:00,2020/1/2 23:00,0,0,0
3275,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/29 16:00,2020/1/2 23:00,0,0,0
3276,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/29 18:00,2020/1/2 23:00,0,0,0
3289,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/30 08:00,2020/1/2 23:00,7,2531,1
3290,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/30 10:00,2020/1/2 23:00,0,0,0
3291,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/30 12:00,2020/1/2 23:00,0,0,0
3292,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/30 14:00,2020/1/2 23:00,0,0,0
3293,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/30 16:00,2020/1/2 23:00,0,0,0
3294,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/30 18:00,2020/1/2 23:00,0,0,0
3303,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/31 10:00,2020/1/2 23:00,4,2531,1
3304,IC10-QB3-062 S,TSN,新港,NSH,南沙,2019/12/31 08:00,2020/1/2 23:00,1,2531,1
3308,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/13 08:00,2020/3/19 23:00,0,0,0
3310,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/13 10:00,2020/3/19 23:00,1,1756,1
3311,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/13 12:00,2020/3/19 23:00,0,0,0
3313,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/13 14:00,2020/3/19 23:00,1,1756,1
3314,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/13 16:00,2020/3/19 23:00,0,0,0
3315,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/13 18:00,2020/3/19 23:00,0,0,0
3322,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/14 08:00,2020/3/19 23:00,0,0,0
3324,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/14 10:00,2020/3/19 23:00,2,1556,1
3326,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/14 12:00,2020/3/19 23:00,1,1556,1
3328,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/14 14:00,2020/3/19 23:00,1,1556,1
3330,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/14 16:00,2020/3/19 23:00,1,1556,1
3331,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/14 18:00,2020/3/19 23:00,0,0,0
3347,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/15 08:00,2020/3/19 23:00,5,1556,1
3348,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/15 10:00,2020/3/19 23:00,0,0,0
3349,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/15 12:00,2020/3/19 23:00,0,0,0
3350,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/15 14:00,2020/3/19 23:00,0,0,0
3351,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/15 16:00,2020/3/19 23:00,0,0,0
3352,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/15 18:00,2020/3/19 23:00,0,0,0
3361,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/16 10:00,2020/3/19 23:00,16,1556,1
3363,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/16 12:00,2020/3/19 23:00,4,1556,1
3365,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/16 14:00,2020/3/19 23:00,2,1556,1
3366,IC10-QNN-105 S,TSN,新港,NSH,南沙,2020/3/16 08:00,2020/3/19 23:00,14,1556,1
3373,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/21 08:00,2021/3/31 23:00,1,2139,1
3374,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/21 10:00,2021/3/31 23:00,0,0,0
3375,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/21 12:00,2021/3/31 23:00,0,0,0
3376,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/21 14:00,2021/3/31 23:00,0,0,0
3377,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/21 16:00,2021/3/31 23:00,0,0,0
3378,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/21 18:00,2021/3/31 23:00,0,0,0
3390,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/22 08:00,2021/3/31 23:00,9,2139,1
3391,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/22 10:00,2021/3/31 23:00,0,0,0
3392,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/22 12:00,2021/3/31 23:00,0,0,0
3393,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/22 14:00,2021/3/31 23:00,0,0,0
3394,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/22 16:00,2021/3/31 23:00,0,0,0
3395,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/22 18:00,2021/3/31 23:00,0,0,0
3410,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/23 08:00,2021/3/31 23:00,1,2139,1
3411,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/23 10:00,2021/3/31 23:00,0,0,0
3412,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/23 12:00,2021/3/31 23:00,0,0,0
3413,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/23 14:00,2021/3/31 23:00,0,0,0
3414,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/23 16:00,2021/3/31 23:00,0,0,0
3415,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/23 18:00,2021/3/31 23:00,0,0,0
3422,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/24 08:00,2021/3/31 23:00,0,0,0
3424,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/24 10:00,2021/3/31 23:00,4,2139,1
3425,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/24 12:00,2021/3/31 23:00,0,0,0
3427,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/24 14:00,2021/3/31 23:00,1,2139,1
3429,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/24 16:00,2021/3/31 23:00,2,2139,1
3430,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/24 18:00,2021/3/31 23:00,0,0,0
3438,IC10-QSH-145 S,TSN,新港,NSH,南沙,2021/3/25 08:00,2021/3/31 23:00,2,2139,1
3444,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/10 10:00,2020/3/13 23:00,1,2081,1
3446,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/10 12:00,2020/3/13 23:00,1,2081,1
3447,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/10 08:00,2020/3/13 23:00,4,2081,1
3448,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/4 10:00,2020/3/13 23:00,1,2181,1
3449,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/4 12:00,2020/3/13 23:00,0,0,0
3450,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/4 14:00,2020/3/13 23:00,0,0,0
3451,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/4 16:00,2020/3/13 23:00,0,0,0
3452,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/4 18:00,2020/3/13 23:00,0,0,0
3459,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/5 08:00,2020/3/13 23:00,0,0,0
3460,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/5 10:00,2020/3/13 23:00,0,0,0
3461,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/5 12:00,2020/3/13 23:00,0,0,0
3462,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/5 14:00,2020/3/13 23:00,0,0,0
3463,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/5 16:00,2020/3/13 23:00,0,0,0
3464,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/5 18:00,2020/3/13 23:00,0,0,0
3471,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/6 08:00,2020/3/13 23:00,0,0,0
3473,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/6 10:00,2020/3/13 23:00,1,2081,1
3474,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/6 12:00,2020/3/13 23:00,0,0,0
3475,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/6 14:00,2020/3/13 23:00,0,0,0
3476,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/6 16:00,2020/3/13 23:00,0,0,0
3477,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/6 18:00,2020/3/13 23:00,0,0,0
3484,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/7 08:00,2020/3/13 23:00,0,0,0
3486,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/7 10:00,2020/3/13 23:00,1,2081,1
3488,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/7 12:00,2020/3/13 23:00,5,2081,1
3490,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/7 14:00,2020/3/13 23:00,1,2081,1
3491,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/7 16:00,2020/3/13 23:00,0,0,0
3492,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/7 18:00,2020/3/13 23:00,0,0,0
3505,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/8 08:00,2020/3/13 23:00,3,2081,1
3506,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/8 10:00,2020/3/13 23:00,0,0,0
3507,IC10-QT6-108 S,TSN,新港,NSH,南沙,2020/3/8 12:00,2020/3/13 23:00,0,0,0
